"","Her_pathway","CDK4_6","PLK_AURKA_Kinesins","ANGIOGENESIS","ANGIOPOIETINS","IMMUNO.Modulator","PI3K","MET","MEK","ERK","Antiapoptosis","FGF","mTOR_AKT_PTEN","RAS","TELOMERASE","IGF_Warburg","WNT","PARP","HDAC","JAK_STAT","HEDGEHOG","FGF.1","DNA_REPAIR","OTHERS"
"16",0.455603758365851,0.4175,0.715989759106249,0.210958057307575,0.441728254690165,0.42668428005284,0.188845298809991,0.194664853018968,0.16885571501794,0.178205847297203,1.8581982351734,0.360633758950122,0.138682020151449,0.551837270341207,0.652094901564866,0.435402776259702,0.415990593768372,0.870935554303682,0.213452851990616,0.303989806785335,0.214892755969243,0.360633758950122,0.587768216567567,0.385694379934974
"17",0.383437609295457,1.68508516825924,0.875883694412771,0.266051822186154,0.238414569583172,0.545122361652002,0.224816436035019,0.301114573346117,0.18219533087488,0.207275292220879,1.94705882352941,0.297813360756601,0.0970699887718548,0.229621706822788,0.512008978675645,0.331442407471463,0.317625707270204,1.01402260054971,0.239403683133587,0.940044557481123,0.206067638349926,0.297813360756601,0.56190693084339,0.195079594790159
"18",1.49531986768949,0.726456140350877,0.98708338138623,0.301903052193293,0.271145012432045,1.26781838701276,0.236754846593348,2.68902487483112,0.198690438624172,0.233097425086584,5.15565005052206,0.321776208062191,0.187787304795749,0.273687016795521,0.786953360340708,0.517187405935824,0.389829533785171,1.68764695466693,0.176647720856702,0.455560898399149,0.180246092450948,0.321776208062191,0.799851680949242,-2.51311775472849
"19",0.790099723657333,0.827794561933535,1.00048899755501,0.189844755050242,0.258353454318872,0.590028011204482,0.257992875948583,0.68581607659764,0.220433851499086,0.225059382422803,0.27440781049936,0.396102858139305,0.121898402959487,0.275552177412143,0.738366156090445,0.59706778100432,0.484114621601763,1.07602477377682,0.311544434857636,0.964863630431946,0.179211741034442,0.396102858139305,0.608240946045822,0.26126568466994
"20",0.196184596700739,0.509662626924337,1.21375440428031,0.152894014847604,0.285180831201162,0.237104404942355,0.216451262229738,1.26784778777921,0.147862311380416,0.279169944925255,3.07317073170732,0.266773863470253,0.167287310226296,0.563053265213212,3.18933414288606,0.556353574452643,0.196518728976846,1.7135274576397,0.288005177621171,0.288745886959057,0.610056794569884,0.266773863470253,0.785449684934122,0.236878453038674
"21",0.419741902401504,0.509892961401233,0.33001965090741,0.126819195137597,0.304530696576151,0.280943219377436,0.226982113821138,0.513583801606836,0.184431838919642,0.160930314821365,0.522306132438291,0.25623169466559,0.101093476299167,0.16818045713145,1.41906138411835,0.430692374202799,0.52243553008596,0.502735679200097,0.1439477303989,0.590065279477764,0.218114879644767,0.25623169466559,0.421917042317503,6.03202763168223
"22",0.534249360418819,0.493887190886357,0.784261918437679,0.182113788161489,0.226691808087157,0.298289764264804,0.164232757347511,0.69375560203167,0.143653237026731,0.204068722114936,0.857847317489155,0.238905296206992,0.108743415305609,0.307921267402785,0.924542682926829,0.61014049704592,0.46144236637111,0.833601395662896,0.176063922181692,0.388411167039524,0.228780261671474,0.238905296206992,0.658346056883146,0.19349346305868
"23",0.537001533742333,0.578141135972461,0.646599956961481,0.472807473368449,0.534007391987765,1.08481936616465,0.232688691915122,0.542018981880932,0.207299793291992,0.215232507605389,1.41726890557839,0.362263721080635,0.155277233314508,0.225604879024195,0.46827431501362,0.654445451650047,0.266073935423491,0.69430466310547,0.175567879662691,0.429892141756549,0.23405839408239,0.362263721080635,0.57272565426384,0.489458516608524
"24",0.352693441555956,0.895599100546097,1.08442969911909,0.136518881081008,0.165971291866029,0.488536961866103,0.185836346763096,0.266822656123931,0.184093648880147,0.291254826254826,2.67824164390688,0.337746043160258,0.131893645442402,0.412689910401247,1.07170393215112,0.596975842926651,0.305334172888369,1.63711057605975,0.263349562601433,0.514038484811812,0.447468490383108,0.337746043160258,1.15354059421994,0.343217197924388
"25",0.18299000329181,3.21897692431822,2.45957645957646,0.125033802664551,0.144467023831517,0.217214107013155,0.399084628670121,0.104269199954218,0.164083330891617,0.25753280147689,12.3566269108013,0.486996522747029,0.153535487288136,0.67683550495842,3.82003933566434,1.35471781305115,0.458025568181818,2.86485421591803,0.720795443189767,0.213331364877833,0.629749198170252,0.486996522747029,1.50945051977859,0.2870061213133
"26",0.299972456126544,0.735127291913996,0.81799511002445,0.562849872773538,0.499087484953209,0.645523455377574,0.236925763569621,0.221109663260407,0.179876473805761,0.20066271479952,1.1018444266239,0.512610823151711,0.14711802378774,0.32339264051759,1.48530053214691,0.737935422006677,0.724335301417773,0.919326085685896,0.397925539222421,0.628746282315261,0.909720853858784,0.512610823151711,0.790215398716772,0.404208323645664
"27",0.311977416319398,1.70858770858771,0.609052924791086,0.329269988872994,0.460638508824113,0.97220323536113,0.285351251779285,0.268256609354779,0.253212324272046,0.268165367483296,1.52107818088912,0.362553507449668,0.141011071788045,0.246046318782207,0.518225039619651,0.502541747519748,0.36936785307658,0.630556636262772,0.2440987365676,0.76792757636791,0.266771902131018,0.362553507449668,0.501006404391584,1.43034238488784
"28",0.237011689913323,0.747831572307207,1.81899988609181,0.169467920795516,0.20373430851999,0.188161451413387,0.214022279564478,0.133081775174589,0.140947164948453,0.24548544012794,4.79164074650078,1.42518297641637,0.122496586253983,0.226535901214492,1.39949252889766,1.33125389893949,0.849092457006641,1.66862912528276,0.225173007341834,0.324629958555358,0.323111755476555,1.42518297641637,1.89962614704883,0.355469755469756
"29",2.95626608860589,0.446174595389897,0.985956276241494,0.266585694056531,0.376165459794595,1.5497354956205,0.321248576309795,1.46886686611818,0.190527521390555,0.241504854368932,3.48332977588047,0.310533423630005,0.170302627203193,0.316221535001406,0.993529901099917,0.529319691532411,0.525415794012566,0.943114994222585,0.193387018057589,1.30376144518683,0.236191564004242,0.310533423630005,0.564427107108769,5.41126279863481
"30",0.379204998532889,1.4554248861912,1.23437343734373,0.192345750716594,0.278733207865533,0.183049439135854,0.283561827506453,0.177643119119758,0.256099963414291,0.560443261273976,5.2341353893078,0.369163464962694,0.148430468046805,0.438650147737288,1.03394601755257,0.812170550647804,0.526078014901723,2.04368387960963,0.612510584250635,0.368184561732949,0.419619544945916,0.369163464962694,0.608494503965494,0.256418168353493
"31",0.696362931082254,0.920720720720721,0.599159146841673,0.155539330044699,0.434522269451118,0.442847951962256,0.288018548690312,0.337597813936157,0.204840963635811,0.23091391900863,0.928186944634313,0.315063874236591,0.177676667140623,0.468184762569136,1.12414450316209,0.303136694451099,0.790033397125596,1.74239341282437,0.415107568544965,1.13639625233204,0.507270467529677,0.315063874236591,0.852658246438538,0.264726535070609
"32",0.263805417284034,0.61219512195122,0.281360477873949,0.183813631913853,0.193138719687392,0.232828427169668,0.219719763030021,0.229272834182673,0.173038584704257,0.245403552508569,0.371983669898666,0.252733231714741,0.107308630320195,0.207764705882352,0.443063152660368,0.36072801991995,0.393885064831119,0.348758635955867,0.208037570803757,0.29371627070281,0.332207783003346,0.252733231714741,0.279019277559423,0.311482495317678
"33",0.393360059291202,0.521191085129704,0.641715727502103,0.141308724434813,0.159533775981524,0.248676744075151,0.266023102310231,0.545795761431775,0.152913124611238,0.208472354623451,1.33144154370034,0.391303934080597,0.134411347517731,0.19672131147541,0.466312433581296,0.225786030808187,1.02865944819463,0.702336561496657,0.245861016340456,0.423545473639991,0.206349206349206,0.391303934080597,0.488471637710874,0.330188679245283
"34",0.289086230172123,2.72550831792976,1.64951996508837,0.162775692163304,0.246960167714885,0.290246693794507,0.269176504463,0.319378369806533,0.152345987998673,0.411936052025471,8.60105258616971,0.63007686007609,0.133281193990941,0.375482529941602,1.79697890156802,0.402190447216307,1.08479087452472,1.89090738723544,0.422231598327644,0.233357897322525,0.596371126165274,0.63007686007609,2.2587112773738,0.192822429906542
"35",0.416840583044386,1.01137931034483,0.864077669902913,0.344092545047421,0.393018702315846,0.311516613884281,0.25406439990993,0.212084063047285,0.249488546426545,0.337280592555708,3.48252707581227,0.380232048843723,0.197943078544771,0.336009301295537,0.816848154869933,0.866408000802756,0.351621421780923,0.681825855025491,0.289262848546339,0.515777429844634,0.294485283463579,0.380232048843723,0.7719394208745,0.231526170282555
"36",0.22309171473957,2.38183203199391,0.504008704615737,0.261995703995607,0.222733059838732,0.172736384898096,0.212183235867446,0.448546739984289,0.153355594482155,0.241528340855198,0.554389799635701,0.378872237145084,0.152305503640269,0.210275927687917,0.817084188911704,1.60531296671448,0.884329103094254,0.823936509500853,0.250110521662246,0.36589188947109,0.552194874397362,0.378872237145084,0.548910005589714,0.183661829013245
"37",0.37398424933676,0.427844050043643,0.41846302561624,0.151017089357222,0.284617183845314,0.448530426383331,0.305993752440453,0.383758666469981,0.21292349726776,0.218111983612154,0.467026560138199,0.262164366807364,0.14843039483175,0.218505237331321,0.700030238887209,0.995361781076068,0.840837809582177,0.513880895028174,0.242434819029004,0.400739755437318,0.162891768082487,0.262164366807364,0.437722990579273,0.450318557679273
"38",0.292942562933484,8.36689419795222,0.680383395791294,0.177229745040758,0.210968102965865,0.337402269861286,0.256541586397521,0.113967766692249,0.177477755406897,0.206298200514139,0.252653405496591,0.72565165997745,0.118297417430935,0.18347664420172,0.624921277552856,1.14902177925434,1.04587491318493,0.777379157351081,0.339423279309619,0.31595778701631,0.854099971472947,0.72565165997745,0.548368817291346,0.503054560775226
"39",2.21672255680263,0.600831600831601,0.827058959805398,0.205932754239793,0.324613909190119,0.62986457911549,0.240508458734461,0.304268634410611,0.186053344043794,0.22383376333589,2.82098301518112,0.267352389215654,0.114628493524199,0.279536195549984,0.409189022510022,0.503577930868907,0.314325099660966,0.777015816834421,0.220798950384974,0.642846335084194,0.233001654421406,0.267352389215654,1.05578453666856,0.192546583850932
"40",0.254989885367498,0.364423909904707,0.308610016882386,0.249261083743842,0.137938055124322,0.148479663024878,0.188305294731351,0.180837438423645,0.149854286835986,0.206948483589531,0.569461719922796,0.249055711816252,0.132876819738115,0.301757866313991,0.653724989357173,0.182242488931556,0.425924935365962,0.365667108460348,0.177856840918698,0.29005427504053,0.210535640465364,0.249055711816252,0.341345634076904,0.575761179828735
"41",0.300308026816453,0.728648121034651,0.48157401623985,0.229364555290293,0.344507845934379,0.202516595660359,0.257027524185856,0.190047731387502,0.197557751809907,0.221936589545844,0.588091163658992,0.371831952546693,0.13261628561775,0.226787181594084,0.437584459459459,0.43659381086345,0.592095210108728,0.969099837367566,0.228775662307744,0.386114318706697,0.574921313230886,0.371831952546693,0.489984078201947,0.343526841972612
"42",0.549920862044158,1.33889579265045,0.579735635859716,0.270267963099795,0.258881118881119,1.07199277815392,0.262008275180634,0.304407844630617,0.225134166920247,0.242088938454032,0.912811116200947,0.238056842015813,0.125058780500549,0.253459280061272,0.557713052858684,0.496028707087063,0.525151719487525,0.43461053256487,0.213650158642571,1.30962692569449,0.209267902781752,0.238056842015813,0.448120410092343,0.28553015019054
"43",0.205321535393818,0.500579566153337,1.26719647388807,0.280265122014537,0.562309920347574,0.171289805728019,0.179278100465948,0.181048960082677,0.150286554004408,0.232897311399377,1.71905510310997,0.260092272202998,0.136281859070465,0.388933394369422,0.725159321425366,0.670774966791449,0.713818770226537,1.35414382375282,0.393520853540252,0.283099120597464,0.23170743949326,0.260092272202998,1.42506654322417,0.344978712747308
"44",0.408230621492103,0.565615296617094,0.614240170031881,0.247947726689696,0.225174986539497,0.386223251709685,0.199552171965965,0.560719805696622,0.157314124521459,0.209476565172768,1.6383783131561,0.26412249124416,0.113865593834995,0.272919392170675,0.626358586265196,0.324598608705861,0.386211170501201,0.764489747540595,0.195818534656366,0.502817022557683,0.325936440656935,0.26412249124416,0.570440413554581,0.30365455085669
"45",0.340313310436673,0.955725190839695,0.866277313462894,0.164998411185256,0.216273026064358,0.612717623133773,0.299439740243203,0.100449066414559,0.203283090526066,0.252655055225149,0.879983890455095,0.302411246480972,0.118019257221458,0.238993371773454,0.852410151592574,0.294910018319623,0.949780594831789,0.910691124698908,0.192727142703901,0.504987270982011,0.295215974903476,0.302411246480972,0.89589482157231,0.192473684210526
"46",0.302371331348364,0.35858938547486,0.306064572425829,0.156468116825913,0.173163179674162,0.266574016882849,0.249451950038236,0.429818816852216,0.184657916494419,0.175362074772651,0.437893828226154,0.241636975306225,0.109703252701443,0.204036951994447,0.461999675903419,0.311205032111077,0.69505023098922,0.408024492531534,0.167837921223133,0.281298880695553,0.184064230747188,0.241636975306225,0.443348102915441,0.730167137476459
"47",0.763954530638853,1.26785997148741,0.989985289125269,0.204445545067268,0.213553276861346,0.237960978910567,0.492161579003218,0.227231225747546,0.219441142428129,0.272470894497071,2.71694486595852,0.487764385965337,0.109224656004729,0.495813029285139,1.19285399205999,0.596456604619871,2.12920667193795,1.98148081253236,0.345022996057819,0.30167160020895,0.699659747380789,0.487764385965337,1.6529033379694,0.221929227628445
"48",0.321682234944687,0.48953013278856,1.09377535643909,0.22215859620923,0.273155548077732,0.700367010594834,0.224289824398955,0.183281316932868,0.14985105913504,0.317285779398359,2.5898195279963,0.334826275489502,0.11800963081862,0.282814157585109,1.03439824945295,0.368253523382448,1.70742238317921,1.99004798714039,0.21928555107015,0.449078944654165,0.597434444387203,0.334826275489502,1.56617020413133,0.329545454545455
"49",0.283460318498413,0.811760840998686,0.627828401761032,0.161514683153014,0.241161888338004,0.712866108786611,0.285884594112948,0.167480609020396,0.19933749025721,0.209104841736519,2.58386781171866,0.27799522995682,0.110724938399689,0.267184580588061,0.848654409805489,0.411348766247102,0.531503381191912,0.958100169826555,0.258044575706583,0.685836992250295,0.335671096033264,0.27799522995682,1.27899266365689,0.342763486068553
"50",0.202819312465064,0.742995608056944,1.07212970111393,0.276902395070341,0.283543604383461,0.512740485396189,0.318983091497781,0.17871704267464,0.177334326663829,0.224805557402114,1.8605167287802,0.295134388109816,0.107828289781645,0.246979060972235,0.872185720543145,0.355094854843345,0.232180575688548,0.951434476051543,0.208348700754401,0.370303783124127,0.233186493111777,0.295134388109816,0.625399561828826,0.277458427427633
"51",0.360223538847636,0.429068634275372,1.27095420318479,0.190977443609023,0.246444237671142,1.35148103718741,0.265700429438768,0.490291700532828,0.238630693563333,0.222550740119029,3.19204370359994,0.373043956803549,0.127380657927282,0.268775790921595,0.926460481099656,0.662648990675958,0.407247513310496,1.60223627080073,0.418374586157969,0.710871978293044,0.379530343210732,0.373043956803549,0.994285714285713,1.27153065062053
"52",0.64466165124199,0.757823129251701,0.324283559577677,0.130842344975401,0.243290236290682,0.219205087440382,0.202815918082383,0.66432210899424,0.241778612755204,0.194726980728051,0.219263102587679,0.30619678211842,0.13495884888864,0.291245109941993,0.666522178875885,0.541400224141341,1.82631429383348,0.469922068824611,0.28220617202889,0.329019187974975,0.219842556147256,0.30619678211842,0.494295061038858,5.14901315789474
"53",0.234718238496814,0.455900430239705,0.440137437088657,0.140278613283426,0.209334176148335,0.345454545454545,0.243544244688303,0.159441402521726,0.191166690761891,0.224855221992944,0.914873677222851,0.308677971303614,0.131713000596109,0.164677689911334,0.47780244173141,0.898615130219099,0.270728933310357,0.92850470398038,0.285325081564697,0.424328388816734,0.262781374135647,0.308677971303614,0.628009125268139,0.218952011559814
"54",0.690414032225169,1.30054274084125,0.464023494860499,0.171169928797418,0.277474728209041,0.269652305366591,0.302204549200594,0.391541419084236,0.190483876174182,0.277565434150394,0.525131062800161,0.323136922406371,0.137925379253793,0.209484263104049,0.568574635241302,0.438734223081104,0.684980787906938,0.422110495473928,0.242375475919457,0.2708807896735,0.477405189161849,0.323136922406371,0.393433332073904,0.354357142857143
"55",0.326979472140762,0.480735551663748,0.690875783004373,0.221411202414892,0.317526039981885,0.256688127324349,0.235022775171664,0.319062181447503,0.158833947293851,0.215500515370157,0.794892319420621,0.302574306678273,0.128457760032172,0.181761203384519,0.530726658520808,0.346231649332318,0.294401913875598,0.564654862459412,0.240405973413526,0.433478241180998,0.276513317191284,0.302574306678273,0.47083721931272,0.211757235832584
"56",0.451816539729243,2.17581395348837,1.08394895903291,0.196586582292058,0.270731042007638,0.0524470416362308,0.247672206468287,0.18588579795022,0.14587863444334,0.219997550820475,1.96984079527618,0.719524913457853,0.103589347742184,0.424650043744532,6.99091083046307,0.492799524558442,0.452198185624564,1.42405822724056,0.349047104016708,0.137306713642592,0.324411012257055,0.719524913457853,0.945573797205359,0.197232317584568
"57",0.284695481335953,0.78137128072445,1.65415632754342,0.237729082001063,0.285237113402062,1.24812120483376,0.302835133925718,0.197739798474642,0.219480171489818,0.344673267326733,2.06472466081405,0.249481481181413,0.163796796025015,0.205807899890146,0.636141237870016,0.513103802672149,0.30234787781238,1.29639802776591,0.265239170311839,1.07093368525239,0.273595001880079,0.249481481181413,0.708665884933993,0.371112057946315
"58",0.67362592998443,0.414691943127962,0.41425902864259,0.161897894356621,0.27106438693777,0.64337466569414,0.202426479486869,0.412486176736705,0.165548080601964,0.233889528193326,0.656918924914045,0.2432556802369,0.109598988730803,0.14083754372328,0.446373484468039,0.347209518443449,0.285474106350981,0.508729783293603,0.184257353197725,0.744500021653459,0.243222735738428,0.2432556802369,0.32441799404866,0.237569421757596
"59",0.440704289254179,0.714044943820225,0.40131349529234,0.141971285201522,0.258140011116637,0.562357954545455,0.275838721689969,0.61479184287191,0.289047302554792,0.211519364448858,0.416060894386299,0.611948150306515,0.139359751014283,0.209478148626222,0.439150844251384,0.579534076922586,0.722632103688933,0.382942106037632,0.381741289671762,0.588338338338339,0.228148117102202,0.611948150306515,0.371878180537071,0.346504401864319
"60",0.554498947976402,0.356711409395973,0.254962431310979,0.148747709224191,0.245691111862116,0.355178907721281,0.355349981082103,0.672192916352675,0.216775183477301,0.199916072177927,0.281139916881061,0.654100649547745,0.14338630322909,0.157739585071472,0.694919959285648,0.250305912238038,0.973924553275976,0.379101941358471,0.273801757550175,0.417978367033942,0.427241008981667,0.654100649547745,0.325303108092099,0.549996041485235
"61",0.286822479691038,0.750485976117745,1.25727851403527,0.392899339710105,0.324393008001648,0.152968255490553,0.204876496438854,0.109551933922465,0.206189126326501,0.399605254428449,1.21189884404466,0.348705208778915,0.118836220609075,0.297352647352647,0.697765890497168,0.842829895337468,0.27219783533827,0.800269564484879,0.265085757933477,0.590560447471893,0.496793002915452,0.348705208778915,0.822678368156282,0.143115764751933
"62",0.404028968318149,1.01432073280867,1.02661253946775,0.188932478416154,0.181956136864545,0.166391130992901,0.498018001356266,0.123094361008784,0.197200693452988,0.216301245459263,4.83749373433584,0.430622500858107,0.117144307796457,0.520699347339335,2.15748717452328,0.550815169939518,0.524087954246741,3.3650717846163,0.423073006822116,0.296374516015487,0.481589081818796,0.430622500858107,2.07976371675002,0.271332961517011
"63",0.295997575308559,0.4004569687738,0.395989694186177,0.138574654433446,0.271545374189747,0.4789500509684,0.197454285802986,0.299417032273574,0.216483915914461,0.182733865650868,0.445350553505535,0.254708082412262,0.14908731229206,0.326973194341027,0.448105139976596,0.945321328327198,0.36003186367887,0.469971231446829,0.240420685959271,0.842928262824308,0.323489221402554,0.254708082412262,0.372554981250633,0.720407070166042
"64",0.19760241975074,0.896686464520163,0.786800044707723,0.321690707987156,0.311269496292508,0.156927764832407,0.223345708670015,0.155983642902892,0.162530637254902,0.260730024908986,1.54185857491195,0.462907024054643,0.166804957040764,0.205086450500502,0.518428709990301,0.78366739326918,0.395692976390398,0.987520026983726,0.222667799490229,0.358518416015128,0.603469448247632,0.462907024054643,0.627529788369198,0.288800118360704
"65",0.248992279838766,0.920249536334514,0.844240360053521,0.15397876768461,0.211230039142333,0.476638349514563,0.223449664032205,0.112692763938316,0.143877739757699,0.305311218784942,2.19606927417786,0.299253504567417,0.152045616535994,0.338341652235917,0.753452914798206,0.383399004562422,0.250112345124222,0.975805991612104,0.227671620665251,0.812260236436233,0.428266705361678,0.299253504567417,0.819943732416381,0.175016740731722
"66",0.20467087622178,0.504339250493097,0.280412979351032,0.161986111111111,0.222900936059501,0.476246680436707,0.304608715491672,0.170173421960118,0.228448674832618,0.254379242391066,0.375272906542714,0.226814756259166,0.114037626628075,0.247814709648684,0.455596107055961,0.247518462637974,0.20521967575789,0.299417132359885,0.172470094298757,0.775748186578279,0.211339610652186,0.226814756259166,0.281828301099207,0.681483300589391
"67",0.322375737152485,0.330731707317073,0.32885872297637,0.239408102160435,0.200350558702933,0.242922086690372,0.178784953696721,0.133310180591387,0.129220623859796,0.171908856988082,0.851358572779216,0.224883149925886,0.104887353714492,0.233115042517838,0.695806365812572,0.248722268426702,0.359782529902138,0.401816727671823,0.166895156025591,0.37205906991216,0.229943593875907,0.224883149925886,0.307510854329766,0.189121462264151
"68",0.35973450507073,0.451786515174167,1.21677004873726,0.154419117852454,0.196279824932938,0.400774818401937,0.252512814101763,0.533772400061265,0.189939089712589,0.258214721431476,2.01449275362319,0.328228861410907,0.181670312412362,0.2707890180559,0.794132634490791,0.507710468153507,1.00484429065744,0.897069626969227,0.186160355257177,0.733052702041658,0.188307280555448,0.328228861410907,0.675094407480669,0.198335644937587
"69",0.26181488029818,0.283573958049578,0.322936972059779,0.318605261431477,0.263757257913467,0.388746223564955,0.21756211739287,0.429890363531448,0.166579619312906,0.184162412032565,0.58790403809175,0.306773474901644,0.131600064195153,0.206953030062874,0.359702614652076,0.409735373905922,0.298760417396176,0.396714530818054,0.161114145275806,0.356226524890229,0.223237462361126,0.306773474901644,0.377019961977186,1.09309090909091
